Price,Close,High,Low,Open,Volume
Ticker,LMT,LMT,LMT,LMT,LMT
Date,,,,,
2023-01-17,424.2491455078125,430.26430340843996,423.7842605974039,427.22824823058596,1753100
2023-01-18,418.660888671875,425.26430394324024,418.0726598931309,424.24911997787666,1645100
2023-01-19,416.8013000488281,423.0726419780173,416.53564742113565,420.0745457775078,1469900
2023-01-20,420.5679626464844,420.63438305299513,415.1979567466013,418.72735879212985,1410000
2023-01-23,418.6703796386719,423.9360057778579,418.27188620654414,420.40660420145184,1739600
2023-01-24,426.21307373046875,427.85441619434533,415.26433390338553,419.5148051678428,2865000
2023-01-25,430.8904724121094,432.4559265335652,422.04798886790735,425.04608526523634,2352500
2023-01-26,436.2509460449219,439.99857348094076,429.6285663394837,432.01946890879856,2168900
2023-01-27,436.0517578125,442.7689913832715,434.0119218564557,437.24718026380947,1587700
2023-01-30,436.99102783203125,442.7879885475372,436.3363786245493,438.328787997148,1642000
2023-01-31,439.5242004394531,439.73292957338845,435.49195545285755,438.59440176029307,2062000
2023-02-01,438.5659484863281,441.4407008682746,436.2414662204985,438.8126362731903,1242500
2023-02-02,433.76519775390625,436.839182305689,430.66275145456865,434.88473176301665,2104700
2023-02-03,435.558349609375,438.89801577315507,431.63048364224846,435.73861699680475,1302900
2023-02-06,445.06500244140625,445.70065782760247,439.04034790038605,439.8278089342924,1393500
2023-02-07,444.33441162109375,448.7556531489113,439.4198234807085,448.33819487905964,1334800
2023-02-08,445.5867919921875,447.2281633443164,439.58113150726234,441.1465855617624,865000
2023-02-09,446.00421142578125,450.0364561306805,444.21106354248684,448.2243144476502,799000
2023-02-10,456.1939697265625,457.17119503501425,448.17693501849726,448.17693501849726,1436300
2023-02-13,457.2756042480469,464.4197931665876,455.5014209067869,460.3306242703453,1203100
2023-02-14,456.9055480957031,460.1503322504931,455.0839382523554,457.73099672437087,875600
2023-02-15,455.890380859375,459.43874725696827,452.9397111745691,456.1939631891515,927100
2023-02-16,447.1048278808594,453.1104884790153,442.2187013351297,452.56021835367625,1939500
2023-02-17,451.26043701171875,451.2888987616427,446.71585124740415,447.6171882516098,1184200
2023-02-21,454.6380615234375,457.6835847714355,450.85250377721655,455.89043650626684,1379400
2023-02-22,454.9606018066406,456.9909697811295,453.0061511333484,454.2774908657058,900300
2023-02-23,454.53363037109375,458.3381814850613,451.16553133849567,455.4065055798668,917400
